4;1
GDAS;19;1;15;0;0
GDAS;19;1;22;0;0
GDAS;19;1;29;0;0
GDAS;19;2;1;0;0
1;FORWARD;OMEGA
19;1;22;0;62.500;58.500;500.0
1;PRESSURE
1;1;19;1;22;0;0;0;0.0;62.500;58.500;500.0;894.0
1;1;19;1;22;1;0;1;1.0;62.678;59.112;545.5;877.0
1;1;19;1;22;2;0;2;2.0;62.815;59.777;529.7;897.8
1;1;19;1;22;3;0;3;3.0;62.920;60.380;473.1;921.4
1;1;19;1;22;4;0;2;4.0;63.021;60.879;435.8;932.3
1;1;19;1;22;5;0;1;5.0;63.123;61.322;424.5;936.6
1;1;19;1;22;6;0;0;6.0;63.228;61.774;429.5;938.4
1;1;19;1;22;7;0;1;7.0;63.339;62.248;440.6;936.2
1;1;19;1;22;8;0;2;8.0;63.453;62.733;446.1;932.8
1;1;19;1;22;9;0;3;9.0;63.572;63.225;448.3;933.0
1;1;19;1;22;10;0;2;10.0;63.694;63.707;461.5;935.7
1;1;19;1;22;11;0;1;11.0;63.823;64.174;489.2;934.6
1;1;19;1;22;12;0;0;12.0;63.964;64.640;515.9;931.3
1;1;19;1;22;13;0;1;13.0;64.112;65.100;527.5;931.2
1;1;19;1;22;14;0;2;14.0;64.264;65.554;529.2;931.9
1;1;19;1;22;15;0;3;15.0;64.423;66.008;526.4;932.1
1;1;19;1;22;16;0;2;16.0;64.585;66.459;520.6;931.8
1;1;19;1;22;17;0;1;17.0;64.745;66.890;518.9;932.3
1;1;19;1;22;18;0;0;18.0;64.905;67.290;522.4;931.7
1;1;19;1;22;19;0;1;19.0;65.068;67.659;527.7;930.4
1;1;19;1;22;20;0;2;20.0;65.234;68.002;532.3;929.3
1;1;19;1;22;21;0;3;21.0;65.402;68.317;536.3;929.7
1;1;19;1;22;22;0;2;22.0;65.575;68.606;539.6;930.1
1;1;19;1;22;23;0;1;23.0;65.757;68.874;541.5;930.8
1;1;19;1;23;0;0;0;24.0;65.947;69.117;542.1;931.4

4;1
GDAS;19;1;15;0;0
GDAS;19;1;22;0;0
GDAS;19;1;29;0;0
GDAS;19;2;1;0;0
1;FORWARD;OMEGA
19;1;23;0;62.500;58.500;500.0
1;PRESSURE
1;1;19;1;23;0;0;0;0.0;62.500;58.500;500.0;897.4
1;1;19;1;23;1;0;1;1.0;62.530;59.146;488.7;887.7
1;1;19;1;23;2;0;2;2.0;62.529;59.907;385.7;918.8
1;1;19;1;23;3;0;3;3.0;62.535;60.614;225.8;960.9
1;1;19;1;23;4;0;2;4.0;62.558;61.091;159.9;974.2
1;1;19;1;23;5;0;1;5.0;62.586;61.484;141.8;978.8
1;1;19;1;23;6;0;0;6.0;62.615;61.879;148.8;979.3
1;1;19;1;23;7;0;1;7.0;62.646;62.315;166.8;976.0
1;1;19;1;23;8;0;2;8.0;62.687;62.780;173.5;974.8
1;1;19;1;23;9;0;3;9.0;62.736;63.235;167.2;977.8
1;1;19;1;23;10;0;2;10.0;62.789;63.656;157.9;982.3
1;1;19;1;23;11;0;1;11.0;62.847;64.044;152.3;985.8
1;1;19;1;23;12;0;0;12.0;62.916;64.403;152.7;987.2
1;1;19;1;23;13;0;1;13.0;62.998;64.745;160.0;987.6
1;1;19;1;23;14;0;2;14.0;63.084;65.091;172.2;985.3
1;1;19;1;23;15;0;3;15.0;63.172;65.470;183.3;980.0
1;1;19;1;23;16;0;2;16.0;63.262;65.893;188.9;976.3
1;1;19;1;23;17;0;1;17.0;63.346;66.339;194.2;975.6
1;1;19;1;23;18;0;0;18.0;63.417;66.804;205.2;973.9
1;1;19;1;23;19;0;1;19.0;63.475;67.273;216.7;971.2
